1_level,2_level,3_level,4_level,5_level,6_level,sub_1,object,id,rank,url,pub_date
film,rankings,Period,All-time,BFI,,,Where Is the Friend's House?,tt0093342,157,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Black Narcissus,tt0039192,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Charulata,tt0057935,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Heat,tt0113277,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Hiroshima mon amour,tt0052893,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,L'Argent,tt0085180,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Last Year at Marienbad,tt0054632,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Letter from an Unknown Woman,tt0040536,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Memories of Underdevelopment,tt0063291,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Out 1,tt0246135,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Red Desert,tt0058003,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Symbiopsychotaxiplasm: Take One,tt0296881,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,The Exterminating Angel,tt0056732,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,"The Good, the Bad and the Ugly",tt0060196,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,The Magnificent Ambersons,tt0035015,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Un chien andalou,tt0020530,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Under the Skin,tt1441395,169,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,An Autumn Afternoon,tt0056444,185,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Greed,tt0471602,185,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Les Demoiselles de Rochefort,tt0062873,185,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Love Streams,tt0087644,185,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Magnolia,tt0175880,185,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,"Paris, Texas",tt0087884,185,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Pyaasa,tt0050870,185,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Ran,tt0089881,185,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,The Birds,tt0056869,185,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,The River,tt0043972,185,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Wings of Desire,tt0093191,185,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Double Indemnity,tt0036775,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,tt0057012,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,I Know Where I'm Going!,tt0037800,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,L' eclisse,tt0056736,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Mad Max: Fury Road,tt1392190,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Nosferatu,tt0013442,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,One Way or Another,tt0075915,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Paisan,tt0038823,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Paris Is Burning,tt0100332,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,The Headless Woman,tt1221141,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,The Life and Death of Colonel Blimp,tt0036112,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,The Tree of Life,tt0478304,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Uncle Boonmee Who Can Recall His Past Lives,tt1588895,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Wavelength,tt0127354,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Zama,tt3409848,196,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,All about Eve,tt0042192,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Army of Shadows,tt0064040,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Brief Encounter,tt0037558,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,By the Bluest of Seas,tt0028436,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Duck Soup,tt0023969,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,In a Lonely Place,tt0042593,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Limite,tt0022080,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Melancholia,tt1527186,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Pink Flamingos,tt0069089,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Raiders of the Lost Ark,tt0082971,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Suspiria,tt0076786,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,The Deer Hunter,tt0077416,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Twenty Years Later,tt0134402,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Twin Peaks: Fire Walk with Me,tt0105665,211,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,A Touch of Zen,tt0064451,225,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,"As I Was Moving Ahead, Occasionally I Saw Brief Glimpses of Beauty",tt0262240,225,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Blue,tt0106438,225,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Crash,tt0115964,225,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Cries & Whispers,tt0069467,225,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Europa '51,tt0043511,225,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
film,rankings,Period,All-time,BFI,,,Flowers of Shanghai,tt0156587,225,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time,12/1/2022
